0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,0.8270853335686791,-0.6998242939792286,0.5561455858976786,-1.4596727101688596,-0.34796495168394515,-0.6467249861745749,0,0,-0.5786513557891546,0,0.23782765196146508,-0.08298261829548687,-0.3436307746408726,0
1,0.862239394410288,-0.6141566170366061,0.5561455858976786,-0.9162822758464895,-0.34796495168394515,-0.6322802821814225,1,0,-0.5786513557891546,0,0.23782765196146508,-0.1356215579635043,-0.3436307746408726,0
1,-1.030935394328081,1.0032078380126657,0.5561455858976786,-0.37289184152411925,-0.34796495168394515,-0.4461040973807917,0,0,-0.5786513557891546,0,0.23782765196146508,-0.6620109546436787,-0.18243907503129284,0
1,0.1051409621385581,-0.6657636513393907,0.5561455858976786,1.5289746786041762,1.661205062223354,1.0657749205691582,1,1,0.18477012699194803,1,0.23782765196146508,-1.188400351323853,-0.3436307746408726,1
1,-0.7737105589016722,-0.9496023400047063,-1.7980903298655018,-0.9162822758464895,-0.34796495168394515,-0.659564723057377,0,0,-0.5786513557891546,0,0.23782765196146508,0.12757314037658288,-0.31139243471895667,0
1,0.14115243909825548,-0.3478643200342371,-1.7980903298655018,0.1704985927982509,1.661205062223354,-0.04486231979322535,1,1,-0.3241775281954537,1,0.23782765196146508,-0.004024208793460712,6.57005622974501,1
0,-0.07320159042375189,1.5017317893775655,0.5561455858976786,0.1704985927982509,-0.34796495168394515,-0.057702056676027486,1,1,-0.3241775281954537,0,0.23782765196146508,0.25917048954662647,-0.3348803680906383,1
1,-0.7239804240525666,-0.459335514128252,0.5561455858976786,0.1704985927982509,-0.34796495168394515,-0.35141103787012606,1,1,2.2205607477415548,1,0.23782765196146508,-0.7936083038137223,0.6622054309229053,1
1,-0.38787330576205886,-0.8205847542477447,0.5561455858976786,0.1704985927982509,1.661205062223354,0.6645331429815919,1,1,0.18477012699194803,1,0.23782765196146508,0.864518295728827,-0.27454861766533845,1
0,-0.9520531114639822,1.1920895835608576,-1.7980903298655018,1.8006698957653613,1.661205062223354,-0.6996889008161337,0,0,-0.5786513557891546,1,0.23782765196146508,-0.17510076271451738,-0.3288932478194253,0
1,1.7839617213549197,-0.691567168490783,-1.7980903298655018,0.1704985927982509,1.661205062223354,2.336908871966569,1,0,-0.5786513557891546,1,0.23782765196146508,0.12757314037658288,-0.2975760033238498,0
1,-0.7239804240525666,1.398517720771996,0.5561455858976786,0.44219380995943597,1.661205062223354,-0.01757787891727085,1,1,2.2205607477415548,1,0.23782765196146508,0.719761211641779,-0.21283522410052788,1
1,0.9694164091712917,-0.7173706856421753,0.5561455858976786,-0.1011966243629342,-0.34796495168394515,3.754094830405853,0,1,-0.3241775281954537,1,0.23782765196146508,1.1277129940689141,-0.2920494307658071,0
1,3.1896954469602448,2.946728749855536,-1.7980903298655018,-1.7313679273300446,-1.8548424621144195,-0.6868491639333315,0,1,-0.06970370060175285,0,0.23782765196146508,-1.188400351323853,-0.1819785273181226,0
1,-0.5593565293796647,1.6049458579831348,0.5561455858976786,-0.37289184152411925,-0.34796495168394515,0.2632913653940256,1,0,-0.5786513557891546,1,-3.111173977699984,-1.0568030021538093,-0.3436307746408726,1
1,0.6907561707926821,1.8970416721368957,0.5561455858976786,0.44219380995943597,-0.34796495168394515,2.0688793645380743,1,1,0.9481916097730507,1,0.23782765196146508,-0.7278096292287004,-0.3436307746408726,1
0,1.3912651392706024,0.6760192405330108,0.5561455858976786,0.1704985927982509,-0.34796495168394515,1.8281342979855344,1,1,0.9481916097730507,1,0.23782765196146508,-1.188400351323853,0.2366593439536146,1
0,1.3629704073736975,-0.35612144552268266,0.5561455858976786,1.8006698957653613,-0.34796495168394515,3.754094830405853,1,1,-0.06970370060175285,1,0.23782765196146508,2.226550859638778,0.4411425286011958,1
1,-0.716263678989774,-0.9754058571560987,0.5561455858976786,1.5289746786041762,-0.34796495168394515,-0.6724044599401792,1,0,-0.5786513557891546,0,0.23782765196146508,-1.188400351323853,-0.3436307746408726,1
1,-0.7668512299569681,-0.6657636513393907,-1.7980903298655018,-0.37289184152411925,-0.34796495168394515,-0.526352452898305,0,0,-0.5786513557891546,1,0.23782765196146508,-0.39881625630359147,-0.31277407785846734,0
1,-0.4093087087142596,-0.7431742027935677,0.5561455858976786,1.8006698957653613,1.661205062223354,-0.2984471232285673,1,0,-0.5786513557891546,0,0.23782765196146508,-1.188400351323853,2.0963510097349953,1
1,2.727119451251752,-0.8639346630620838,0.5561455858976786,0.1704985927982509,-0.34796495168394515,-0.5119077489051527,1,1,0.18477012699194803,1,0.23782765196146508,-0.004024208793460712,-0.3436307746408726,0
1,-0.6665335441406685,-0.8897381802134762,-1.7980903298655018,0.1704985927982509,-0.34796495168394515,-0.6868491639333315,0,1,-0.06970370060175285,0,0.23782765196146508,-0.34617731663557405,-0.34086748836185127,0
0,-0.9237583795670773,1.1404825492580728,0.5561455858976786,0.9855842442818061,-0.34796495168394515,-0.47178357114639596,1,1,-0.06970370060175285,1,0.23782765196146508,-0.8659868458572462,-0.3436307746408726,1
0,-0.6022273352840662,-0.6141566170366061,-1.7980903298655018,0.1704985927982509,-0.34796495168394515,-0.6467249861745749,0,0,-0.5786513557891546,0,0.23782765196146508,-0.3198578468015653,-0.3436307746408726,0
1,-1.3164549616513948,-0.9671487316676531,0.5561455858976786,0.1704985927982509,-0.34796495168394515,-0.6868491639333315,0,0,-0.5786513557891546,0,0.23782765196146508,-1.188400351323853,-0.3436307746408726,1
0,-0.1735192762400515,-0.5625495827338214,-1.7980903298655018,0.7138890271206211,1.661205062223354,-0.057702056676027486,0,0,-0.5786513557891546,0,0.23782765196146508,0.4960457180527049,-0.33580146351697876,0
0,1.8268325272593213,2.121016201010981,0.5561455858976786,0.1704985927982509,-0.34796495168394515,1.0657749205691582,1,1,2.9839822305226575,0,0.23782765196146508,-1.188400351323853,0.6695741943336289,1
1,0.06912948517886071,-0.25290737691711335,0.5561455858976786,-0.9162822758464895,-0.34796495168394515,-0.5391921897811072,0,0,-0.5786513557891546,1,0.23782765196146508,0.3381288990486526,-0.3436307746408726,0
1,-0.8954636476701725,-0.12388979116015164,-1.7980903298655018,-1.1879774930076745,1.661205062223354,-0.6868491639333315,0,0,-0.5786513557891546,0,0.23782765196146508,-0.2672189071335479,-0.2975760033238498,0
1,-0.2875556199457593,-0.9496023400047063,-1.7980903298655018,-0.9162822758464895,-0.34796495168394515,-0.6724044599401792,0,0,-0.5786513557891546,0,0.23782765196146508,0.23285101971261774,0.6235194230166061,0
1,-1.0738062002324824,-0.6141566170366061,-1.7980903298655018,0.1704985927982509,-0.34796495168394515,0.04983073971744029,0,0,-0.5786513557891546,1,0.23782765196146508,-0.4514551959716089,-0.34086748836185127,0
1,-0.3381431709129533,-0.304514411219898,-1.7980903298655018,0.9855842442818061,1.661205062223354,0.9325626504100862,0,1,-0.06970370060175285,1,0.23782765196146508,1.239570740863451,-0.3431702269277024,0
1,-0.31670776796075256,-0.6657636513393907,0.5561455858976786,0.44219380995943597,-0.34796495168394515,-0.057702056676027486,1,1,2.2205607477415548,1,0.23782765196146508,1.6672621256660929,-0.32751160467991464,1
1,0.7267676477523795,0.36637703471630273,0.5561455858976786,-0.37289184152411925,0.15432755179287966,0.42378807642905214,1,1,-0.3241775281954537,0,0.23782765196146508,-1.188400351323853,-0.11335691805575865,1
0,0.49783754422287546,-0.459335514128252,0.5561455858976786,-1.1879774930076745,1.661205062223354,-0.6322802821814225,0,0,-0.5786513557891546,0,0.23782765196146508,0.5223651878867136,-0.23033603720099655,0
1,0.9411216772743869,0.03918843723664792,-1.7980903298655018,0.44219380995943597,-0.34796495168394515,0.3162552800355844,1,0,-0.5786513557891546,1,0.23782765196146508,-0.8462472434817396,0.3204790277505961,1
1,2.162939645549829,1.5533388236803503,0.5561455858976786,-0.1011966243629342,-0.34796495168394515,-0.2984471232285673,1,1,0.4392439545856489,1,0.23782765196146508,0.12757314037658288,-0.3436307746408726,1
1,0.998568557186285,0.056734828899594705,0.5561455858976786,-1.1879774930076745,0.15432755179287966,0.022546298841485783,0,0,-0.5786513557891546,1,0.23782765196146508,-0.2606390396750457,-0.3436307746408726,0
0,-0.6665335441406685,-0.8288418797361903,0.5561455858976786,0.44219380995943597,-0.34796495168394515,-0.6194405452986204,0,1,-0.3241775281954537,1,0.23782765196146508,0.39076783871667004,-0.3417885837881917,0
1,-1.116677006136884,-0.5625495827338214,0.5561455858976786,-1.1879774930076745,-0.34796495168394515,-0.21819876771105404,1,1,-0.06970370060175285,0,0.23782765196146508,-0.39881625630359147,-0.20546646068980423,1
0,0.7979331855536858,-0.25290737691711335,0.5561455858976786,-1.1879774930076745,0.15432755179287966,-0.5391921897811072,0,0,-0.5786513557891546,0,-3.111173977699984,3.5491042187977158,-0.3436307746408726,0
0,-0.6022273352840662,-0.8721917885505294,0.5561455858976786,0.9855842442818061,1.661205062223354,-0.21819876771105404,1,0,-0.5786513557891546,0,0.23782765196146508,0.6539625370567572,0.035860541011395214,1
1,0.8982508713699854,1.0455256061409488,0.5561455858976786,1.8006698957653613,1.661205062223354,1.855418738861489,1,1,1.4571392649604524,0,0.23782765196146508,-1.188400351323853,-0.3436307746408726,1
0,-1.030935394328081,-0.9413452145162609,0.5561455858976786,0.9855842442818061,-0.34796495168394515,-0.6868491639333315,0,0,-0.5786513557891546,1,0.23782765196146508,1.3119492829069752,-0.3436307746408726,0
1,-0.8594521707104751,1.398517720771996,0.5561455858976786,-1.1879774930076745,-0.34796495168394515,-0.5391921897811072,1,0,-0.5786513557891546,1,0.23782765196146508,-0.530413605473635,-0.3123135301452971,0
1,-0.023471455574646333,-0.39018208816252054,0.5561455858976786,-1.7313679273300446,-1.8548424621144195,-0.6996889008161337,0,1,0.6937177821793498,0,0.23782765196146508,-0.03034367862746943,-0.27639080851801934,0
1,-0.36643790280985816,-0.648217259676444,0.5561455858976786,1.5289746786041762,1.661205062223354,-0.11066597131758626,1,1,2.475034575335256,1,0.23782765196146508,2.6476623769829173,-0.01526025515050009,1
1,1.4770067510794054,3.4741526404299967,-1.7980903298655018,-1.7313679273300446,-1.8548424621144195,-0.6996889008161337,1,0,-0.5786513557891546,1,0.23782765196146508,-1.188400351323853,-0.3436307746408726,0
0,-0.09463699337595263,-0.691567168490783,0.5561455858976786,0.44219380995943597,1.661205062223354,-0.6868491639333315,0,1,0.18477012699194803,0,0.23782765196146508,-1.188400351323853,-0.3284327001062551,0
1,-0.1803786051847556,-0.7173706856421753,0.5561455858976786,0.44219380995943597,-0.34796495168394515,-0.13795041219354076,0,0,-0.5786513557891546,0,0.23782765196146508,0.12757314037658288,-0.3436307746408726,0
1,-0.2806962910010552,0.06499195438804026,-1.7980903298655018,0.1704985927982509,0.15432755179287966,-0.21819876771105404,1,1,1.4571392649604524,1,0.23782765196146508,-0.24089943729953917,-0.34040694064868104,1
1,0.7482030507045803,3.4627990928833827,0.5561455858976786,0.7138890271206211,2.1634975657001787,4.132867068448517,1,1,2.2205607477415548,0,0.23782765196146508,-1.188400351323853,0.20902648116340092,1
1,0.42667200642156916,-0.09808627400875931,0.5561455858976786,0.9855842442818061,-0.34796495168394515,0.42378807642905214,0,0,-0.5786513557891546,0,0.23782765196146508,1.7988594748361362,-0.32060338898236124,0
1,-0.5096263945305592,-0.9062524311903672,0.5561455858976786,-0.9162822758464895,1.661205062223354,0.42378807642905214,0,0,-0.5786513557891546,1,0.23782765196146508,1.048754584566888,-0.3436307746408726,0
1,-0.14522454434314666,-0.25290737691711335,0.5561455858976786,0.1704985927982509,-0.34796495168394515,-0.6467249861745749,0,0,-0.5786513557891546,0,0.23782765196146508,0.23285101971261774,-0.3436307746408726,0
1,-0.7239804240525666,-0.9754058571560987,0.5561455858976786,-0.9162822758464895,-0.34796495168394515,-0.37869547874608056,0,1,2.2205607477415548,0,-3.111173977699984,-1.188400351323853,-0.3436307746408726,0
0,0.055410827289452534,-0.6740207768278362,0.5561455858976786,0.44219380995943597,-0.34796495168394515,-0.35141103787012606,1,1,3.4929298857100592,0,0.23782765196146508,-0.39881625630359147,0.6138479210400313,1
1,-0.5447804553721681,-0.25290737691711335,0.5561455858976786,1.5289746786041762,-0.34796495168394515,-0.4990680120223505,1,1,1.2026654373667514,0,0.23782765196146508,-1.188400351323853,2.9073755326277664,1
0,0.3126356627158614,-0.20130034261432866,0.5561455858976786,-1.7313679273300446,-1.8548424621144195,-0.6996889008161337,0,1,0.9481916097730507,0,0.23782765196146508,-1.188400351323853,-0.251521232006827,0
0,-1.10981767719218,1.0888755149552882,0.5561455858976786,-1.4596727101688596,-0.34796495168394515,-0.5664766306570617,0,0,-0.5786513557891546,0,0.23782765196146508,-0.6620109546436787,-0.3242877706877231,0
1,0.7199083188076754,0.056734828899594705,0.5561455858976786,-1.1879774930076745,0.15432755179287966,-0.6322802821814225,0,0,-0.5786513557891546,0,0.23782765196146508,2.4305267508523456,-0.3436307746408726,0
1,-0.6948282760375732,-0.76897771994496,0.5561455858976786,0.1704985927982509,-0.34796495168394515,-0.5391921897811072,0,0,-0.5786513557891546,1,-3.111173977699984,0.6539625370567572,-0.3436307746408726,0
1,0.5192729471750762,-0.9754058571560987,0.5561455858976786,0.1704985927982509,-0.34796495168394515,-0.6996889008161337,0,0,-0.5786513557891546,0,3.586829281622914,0.022295261040548006,-0.3436307746408726,1
0,-0.5807919323318655,1.845434637834111,0.5561455858976786,0.9855842442818061,1.661205062223354,-0.21819876771105404,0,0,-0.5786513557891546,0,0.23782765196146508,0.6539625370567572,-0.3431702269277024,0
0,1.3269589304140001,1.708159926588704,0.5561455858976786,-1.1879774930076745,0.15432755179287966,0.9582421241756905,1,1,1.7116130925541533,1,0.23782765196146508,-1.188400351323853,-0.3436307746408726,1
1,0.22689405090705844,0.10834186320237937,0.5561455858976786,0.44219380995943597,-0.34796495168394515,-0.6724044599401792,0,0,-0.5786513557891546,1,0.23782765196146508,0.719761211641779,-0.34086748836185127,1
1,-0.802005290798577,-0.8546453968875826,-1.7980903298655018,-1.7313679273300446,-1.8548424621144195,-0.6996889008161337,0,0,-0.5786513557891546,0,0.23782765196146508,-0.530413605473635,-0.3436307746408726,0
1,-0.32356709690545665,-0.7091135601537298,0.5561455858976786,-0.9162822758464895,1.661205062223354,-0.6194405452986204,0,0,-0.5786513557891546,1,-3.111173977699984,-0.2672189071335479,-0.3436307746408726,0
1,0.9625570802265876,-0.1321469166485972,0.5561455858976786,-0.37289184152411925,-0.34796495168394515,-0.6868491639333315,0,0,-0.5786513557891546,0,0.23782765196146508,-0.4777746658056176,-0.2975760033238498,0
1,-0.2446848140413578,2.017802132405412,0.5561455858976786,-1.4596727101688596,-0.34796495168394515,-0.659564723057377,0,0,-0.5786513557891546,0,0.23782765196146508,-1.188400351323853,-0.21191412867418744,0
1,0.4052366034693684,0.056734828899594705,0.5561455858976786,0.1704985927982509,0.15432755179287966,0.10279465435899905,1,1,0.9481916097730507,0,0.23782765196146508,-1.188400351323853,-0.17460976390739896,1
0,-1.1449717380337887,1.0888755149552882,-1.7980903298655018,0.9855842442818061,1.661205062223354,-0.6467249861745749,0,0,-0.5786513557891546,0,0.23782765196146508,1.048754584566888,-0.3436307746408726,0
1,-0.8808875736626759,-0.6657636513393907,0.5561455858976786,0.44219380995943597,-0.34796495168394515,-0.21819876771105404,0,0,-0.5786513557891546,0,0.23782765196146508,-0.2014202325485261,-0.3399463929355108,1
0,0.6341667069988725,-0.6317030086995528,0.5561455858976786,-0.37289184152411925,-0.34796495168394515,-0.6194405452986204,0,0,-0.5786513557891546,0,0.23782765196146508,-1.188400351323853,-0.16401716650448372,0
1,0.026258679274459237,-0.9671487316676531,-1.7980903298655018,-0.1011966243629342,-0.34796495168394515,-0.6868491639333315,0,0,-0.5786513557891546,0,0.23782765196146508,-1.188400351323853,-0.3436307746408726,0
0,-1.2169946919531835,0.9856614463497188,0.5561455858976786,-0.37289184152411925,-0.34796495168394515,-0.13795041219354076,0,1,1.9660869201478541,1,0.23782765196146508,-1.188400351323853,-0.3390252975091703,0
0,-0.9520531114639822,-0.8030383625847979,0.5561455858976786,0.9855842442818061,-0.34796495168394515,-0.19091432683509954,1,1,-0.3241775281954537,0,0.23782765196146508,-1.188400351323853,-0.3436307746408726,1
0,0.6478853648882806,-0.14969330831154398,0.5561455858976786,0.1704985927982509,-0.34796495168394515,0.2632913653940256,0,0,-0.5786513557891546,0,0.23782765196146508,1.9699360287571928,-0.3436307746408726,0
1,0.6127313040466718,-0.9320559483417596,0.5561455858976786,-0.9162822758464895,-0.34796495168394515,-0.6724044599401792,1,0,-0.5786513557891546,1,0.23782765196146508,0.6539625370567572,-0.3436307746408726,1
1,-0.33042642585016074,1.8629810294970581,0.5561455858976786,0.44219380995943597,-0.34796495168394515,1.1460232760866715,1,0,-0.5786513557891546,1,0.23782765196146508,2.015995100966708,-0.11335691805575865,1
1,-0.32356709690545665,-0.8546453968875826,-1.7980903298655018,1.5289746786041762,-0.34796495168394515,-0.6194405452986204,1,1,-0.06970370060175285,0,0.23782765196146508,0.5223651878867136,-0.11335691805575865,1
1,-1.0738062002324824,-0.9754058571560987,-1.7980903298655018,-1.7313679273300446,-1.8548424621144195,-0.6996889008161337,0,1,0.4392439545856489,0,0.23782765196146508,-0.892306315691255,-0.3431702269277024,0
0,-0.5593565293796647,-0.7947812370963524,0.5561455858976786,1.8006698957653613,1.661205062223354,-0.36585574186327846,1,0,-0.5786513557891546,1,0.23782765196146508,-0.1356215579635043,2.3551788245366634,1
1,-0.33042642585016074,-0.5625495827338214,0.5561455858976786,1.8006698957653613,1.661205062223354,-0.37869547874608056,1,1,0.4392439545856489,0,0.23782765196146508,-0.2672189071335479,3.130741173515327,1
1,-0.7951459618538729,0.8824473777441495,0.5561455858976786,-0.37289184152411925,-0.34796495168394515,-0.6724044599401792,0,0,-0.5786513557891546,0,0.23782765196146508,-1.188400351323853,-0.3436307746408726,0
0,1.5696076918329123,1.8289203868572204,0.5561455858976786,-0.9162822758464895,1.661205062223354,2.0287551867793177,1,0,-0.5786513557891546,1,0.23782765196146508,-1.188400351323853,-0.3436307746408726,1
1,0.06912948517886071,-0.459335514128252,0.5561455858976786,0.1704985927982509,-0.34796495168394515,-0.2984471232285673,0,0,-0.5786513557891546,1,0.23782765196146508,0.6539625370567572,-0.3436307746408726,0
1,0.5767198270869743,1.1146790321066804,-1.7980903298655018,-0.9162822758464895,-0.34796495168394515,-0.659564723057377,0,0,-0.5786513557891546,0,0.23782765196146508,-0.1356215579635043,-0.3436307746408726,0
1,1.355253662310905,0.36637703471630273,0.5561455858976786,0.1704985927982509,-0.34796495168394515,-0.37869547874608056,0,0,-0.5786513557891546,1,0.23782765196146508,-1.188400351323853,-0.23862589603806064,0
1,-0.31670776796075256,-0.14969330831154398,-1.7980903298655018,-1.1879774930076745,1.661205062223354,1.1460232760866715,1,1,-0.06970370060175285,1,0.23782765196146508,-0.6949102919361896,-0.3436307746408726,0
0,0.36236579756496695,-0.7865241116079068,0.5561455858976786,-0.37289184152411925,-0.34796495168394515,-0.45894383426359386,1,1,0.4392439545856489,0,0.23782765196146508,-1.188400351323853,0.3854162553075982,1
1,0.17630649993986441,-0.923798822853314,0.5561455858976786,-1.1879774930076745,0.15432755179287966,0.5842847874640787,0,0,-0.5786513557891546,1,-3.111173977699984,1.5751439812470622,-0.3436307746408726,0
1,0.21917730584426587,-0.9588916061792077,-1.7980903298655018,-0.1011966243629342,0.15432755179287966,-0.6868491639333315,1,1,-0.3241775281954537,1,0.23782765196146508,0.6539625370567572,0.5774646516995833,1
0,-0.9237583795670773,1.1580289409210198,0.5561455858976786,1.5289746786041762,1.661205062223354,-0.5921561044226659,1,1,-0.3241775281954537,1,0.23782765196146508,-0.6620109546436787,-0.32060338898236124,1
1,0.14115243909825548,-0.76897771994496,0.5561455858976786,1.8006698957653613,-0.34796495168394515,-0.45894383426359386,1,1,1.2026654373667514,1,0.23782765196146508,1.048754584566888,1.5312589656751254,1
1,-0.7522751559494715,1.2953036521664267,0.5561455858976786,0.9855842442818061,-0.34796495168394515,0.10279465435899905,1,1,1.2026654373667514,1,0.23782765196146508,-0.530413605473635,0.028952325313841794,1
1,1.4770067510794054,0.7792333091385801,0.5561455858976786,0.1704985927982509,1.661205062223354,3.3127288750595296,1,1,1.7116130925541533,0,0.23782765196146508,0.002555658665041468,0.41857569065585465,1
1,0.776497782601485,0.056734828899594705,0.5561455858976786,0.1704985927982509,-0.34796495168394515,0.9052782095341317,1,1,1.2026654373667514,0,0.23782765196146508,-1.188400351323853,1.0679479662258762,1
1,-0.9306177085117814,-0.8030383625847979,-1.7980903298655018,0.1704985927982509,-0.34796495168394515,-0.057702056676027486,0,0,-0.5786513557891546,1,-3.111173977699984,0.39076783871667004,-0.3436307746408726,0
0,0.6195906329913758,-0.6657636513393907,0.5561455858976786,-1.7313679273300446,-1.8548424621144195,-0.6996889008161337,0,0,-0.5786513557891546,0,0.23782765196146508,-0.6883304244776873,-0.3436307746408726,0
0,2.1912343774467335,3.0499428184611053,0.5561455858976786,0.1704985927982509,-0.34796495168394515,1.0657749205691582,1,1,1.2026654373667514,0,0.23782765196146508,-1.188400351323853,1.0380123648698112,1
0,-0.023471455574646333,-0.20130034261432866,0.5561455858976786,1.5289746786041762,1.661205062223354,-0.4990680120223505,1,1,1.7116130925541533,1,0.23782765196146508,0.002555658665041468,-0.3436307746408726,1
1,-0.8165813648060737,-0.8123276287592992,0.5561455858976786,0.44219380995943597,-0.34796495168394515,-0.6066008084158183,0,1,-0.3241775281954537,0,0.23782765196146508,1.5751439812470622,-0.2132957718136981,0
0,2.2984113922077376,1.0888755149552882,0.5561455858976786,0.9855842442818061,-0.34796495168394515,0.5842847874640787,1,1,2.9839822305226575,0,0.23782765196146508,-1.188400351323853,0.39416666185783256,1
1,-0.22324941108915705,-0.8979953057019218,0.5561455858976786,0.1704985927982509,-0.34796495168394515,-0.6066008084158183,0,0,-0.5786513557891546,0,0.23782765196146508,0.25917048954662647,-0.27915409479704073,0
0,1.2412173186051971,-0.14969330831154398,0.5561455858976786,-0.6445870586853043,-0.85025745516077,-0.6996889008161337,1,0,-0.5786513557891546,0,0.23782765196146508,-0.530413605473635,0.09849503000254621,1
1,-0.9023229766148766,-0.35612144552268266,-1.7980903298655018,-1.4596727101688596,-0.34796495168394515,-0.35141103787012606,1,1,1.4571392649604524,1,0.23782765196146508,-0.1356215579635043,-0.3431702269277024,1
0,-0.5807919323318655,1.6049458579831348,0.5561455858976786,-0.37289184152411925,-0.34796495168394515,-0.21819876771105404,1,1,2.475034575335256,1,0.23782765196146508,-0.39881625630359147,-0.08250022127335337,1
0,-0.9168990506223732,-0.8721917885505294,-1.7980903298655018,0.7138890271206211,-1.3525499586375949,-0.37869547874608056,0,0,-0.5786513557891546,0,0.23782765196146508,0.5223651878867136,-0.3436307746408726,0
1,-0.5953680063393622,1.8113739951942733,-1.7980903298655018,-1.7313679273300446,-1.8548424621144195,-0.6996889008161337,0,0,-0.5786513557891546,0,0.23782765196146508,0.022295261040548006,-0.3436307746408726,0
